"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"AP1_Q2",0.00494387189060813,0.0151406076649874,0.407017918923954,0.326607920755524,1.42527063269163,247,"HOXA11, HOXA13, MMP9, BNC2, LYVE1, UCN2, DCN, IL9, IL1RN, S100A10, EVI2B, UBE2C, MMP19, MYBPH, LAPTM5, VIM, EPHA2, ZIC1, IL6, PAX9, TMEM156, TOB1, ID1, IL10, TGFBR2, SIX4, MDFI, PDGFRB, FOS, FLI1, FGF11, RNF144B, ZIC4, NTRK2, PLCD1, PKN3, COL27A1, ROM1, CREM, TRIM8, ORAI1, KDM3A, GJB3, TCF12, FAP, LAMC1, SDCBP, APOBR, SLC9A9, LPP, SYTL1, ZBTB2, NHS, DTX2, GSN, CRYGS, CCDC50, CCL22, LAMC2"
"AP1_Q2_01",0.1359375,0.263278162055336,0.148261500475107,0.266492912638584,1.16436105151424,248,"FOXA1, COL1A2, WNT6, UCN2, KLF5, HCLS1, RIPK4, IL9, KLF15, IL1RN, MYBPH, CLIC1, PERP, SLC4A11, PI15, FAM180A, EYA1, NFATC4, TNFRSF12A, LONRF3, KRT8, DDR2, TINAGL1, GFAP, VASP, GPR55, CDKN1A, FLI1, EN1, SERTAD1, FOSL1, RNF144B, MRGPRF, SLC41A1, HSPB8, ITPKC, NEBL, PLCD1, LAMA3, COL27A1, CLDN15, RAB30, ORAI1, KDM3A, BAG2, GJB3, TCF12, FAP, LIMK2, RHBDF1, RIT1, LPP, SYTL1, RBPMS, RAB34, HS3ST3B1, WASF2, CRYGS"
"AP1_Q4",0.000611296079212267,0.00251710150263875,0.477270815362862,0.348348907643025,1.52602044054929,254,"HOXA11, MMP9, KRT19, LYVE1, UCN2, RIPK4, IL9, IL1RN, S100A10, EVI2B, UBE2C, MMP19, MYBPH, EDN1, LAPTM5, VIM, EPHA2, SLC4A11, ZIC1, IL6, FAM180A, BTK, EYA1, PAX9, TNFRSF12A, LIFR, TMEM156, IL10, ABI3, TGFBR2, MDFI, PDGFRB, CDKN1A, FERMT3, BACH1, RNF182, FGF11, TAGLN2, RNF144B, ZIC4, ABHD4, PKN3, COL27A1, ROM1, CREM, TRIM8, KDM3A, BAG2, GJB3, TCF12, FAP, LAMC1, APOBR, LPP, TIAL1, SYTL1, CYFIP1, ZBTB2, DTX2, HS3ST3B1, GSN, ZC2HC1C, PDE4D, CCDC50, CCL22, LAMC2"
"AP1_Q4_01",0.000644015704687324,0.00264073385185597,0.477270815362862,0.350285197298836,1.52798643453986,243,"HOXA11, MMP9, C19orf33, WNT6, SRPX2, LYVE1, UCN2, CHST4, HCLS1, GJA1, MYBPH, CSF1R, CLIC1, EMP1, SLC4A11, BTK, ITGB4, DHRS3, TOB1, KRT8, IL10, TINAGL1, CSF3, FSTL1, MAMDC2, VASP, PRX, CDKN1A, EN1, BACH1, RELA, FGF11, FOSL1, RNF144B, S1PR1, RGS2, DTNA, HSPB8, ABHD4, ITPKC, PLCD1, FABP4, LAMA3"
"AP1_Q6",0.00469419401442953,0.0145579434624713,0.407017918923954,0.326594082625232,1.42360374367403,242,"HOXA11, MMP9, WNT6, C3AR1, LYVE1, UCN2, DCN, RIPK4, IL9, IL1RN, UBE2C, MYBPH, SCEL, LAPTM5, VIM, EPHA2, SLC4A11, TSKU, BTK, DHRS3, VAMP5, NFATC4, ABI3, SPARC, TINAGL1, GFAP, TGFBR2, VASP, MDFI, PDGFRB, CDKN1A, FERMT3, RNF182, TAGLN2, RNF144B, DTNA, HSPB8, ABHD4, ITPKC, PLCD1, LAMA3, PKN3, COL27A1, ROM1, TRIM8, RAB30, ORAI1, TOR4A, KDM3A, GJB3, TCF12, FAP, LAMC1, RIT1, LPP, TIAL1, SYTL1, CYFIP1, ZBTB2"
"AP1_Q6_01",0.00805511450787746,0.0232861717336871,0.380730400722792,0.316193711114937,1.37982449920814,247,"HOXA11, ANKRD22, UCN2, SLC11A1, HCLS1, DCN, IL9, GJA1, LRRN4CL, IL1RN, MMP19, SCEL, LAPTM5, CAPN6, EPHA2, TSKU, IL6, SGK1, PI15, BTK, EYA1, VAMP5, NFATC4, LONRF3, TMEM156, TOB1, GAST, ABI3, GADD45G, MDFI, PDGFRB, FERMT3, TAGLN2, RNF144B, RGS2, PIM1, DTNA, ABHD4, ITPKC, FABP4, PKN3, TRIM8, RAB30, ORAI1, KDM3A, GJB3, LAMC1, SDCBP, CTNNAL1, APOBR, LPP, LINC00649, TIAL1"
"AP2ALPHA_01",0.167987321711569,0.31037688621898,0.132846300606183,0.265643202116815,1.14941187832667,225,"HOXC10, PITX2, SIX1, BARX1, HSD11B2, CLDN7, ZFP36L1, AHNAK, CDC14A, LTA, TEAD2, MMP14, P4HA1, PLP2, SOX9, PRDM16, IRF1, SOX5, POU3F2, G3BP1, MKNK2, VEGFA, WNK4, MFNG, NUFIP2, BCL3, MAP3K6, SP4, MED13, ZNRF2, HIF1A"
"AP2GAMMA_01",0.238993710691824,0.414537763677854,0.107972360317345,0.252483349586453,1.09779047328194,236,"HOXC10, PITX2, SIX1, BARX1, CLDN7, CDC14A, TEAD2, P4HA1, PLP2, SIX4, MSTN, SOX9, MYH7, SIPA1, ARHGAP30, PRDM16, FGF11, MECOM, SOX5, POU3F2, LHX2, MKNK2, FLT3LG, EDA, FCRLA, HSPB2, MFNG, DENND2D, ROCK1, NUFIP2, BCL3, MAP3K6, SP4, MED13, ZNRF2, HIF1A"
"AP2REP_01",0.870731707317073,1,0.0613026075396207,-0.193735119536645,-0.852514735758071,171,"ADAMTS4, TACSTD2, TRPV5, NKAIN1, KRT17, NHLH2, GATA1, SLC6A5, PCSK6, NRG1, GMPPB, ATP2B2, CCDC177, NEFL, SH3D21, MARCKSL1, CALM3, CHRM1, GNG3, MEMO1, PCBP4, GRIN2A, MPO, GRIN3A, DYRK1B, CPLX2, YBX2, CACNB3, FAM219A, SCAMP5, POC1A, MAPT, ANKRD39, NXPH1, TUBB2B, EPHA1, YWHAG, FXYD6, EYA4, CYB561D1, PAK6, RTF1, IGFALS, POLR2A, NFKBIE, WDTC1, BEND6, FRMPD1, PDE10A, CLPTM1, AMER1, ARHGAP44, PARD6A, RRP36, CYP8B1, U2AF1L4, BSCL2, PPOX, SHANK2, RHOG, NLGN3"
"AP2_Q3",0.129485179407176,0.255322888971897,0.152144922367565,0.269214214313877,1.17434499267742,243,"HOXC10, POU4F2, DSP, BARX1, POU4F1, LBX1, TFAP2C, TBX3, ZIC1, EMX2, ELF4, P4HA1, FOXO1, STAB1, TGFB1, MAF, SOX2, CHSY1, FLI1, PRDM16, HEBP2, MECOM, FOSL2, LHX2"
"AP2_Q6",0.997237569060773,1,0.0607719451853533,-0.16767316200709,-0.770337106955031,248,"ANGPTL2, CNP, RCOR2, GPR3, WNT1, NXPH3, CREB3L1, DUSP15, PPM1E, SPTB, GAS7, COL11A2, ST8SIA2, NRG1, CCDC177, MARCKSL1, HPN, PDZD7, CAMK4, ARHGAP36, CCDC71, RELB, APLP1, DAGLA, PRR7, ICA1, TMEM59L, LIMD2, TMEM8B, PPM1J, MAGIX, NYAP1, INSM1, CENPB, KCNH5, RAP1GDS1, CBX6, SHB, CNNM4, CAMTA2, MYADM, BSN, MAPRE3, KLC2, FMNL1, SFXN2, CEND1, LDB1, RAB3IP, TMEM178A, ZNF593"
"AP2_Q6_01",0.931142410015649,1,0.0376923295943841,0.184938413601371,0.810306212588411,252,"HOXB9, HOXB2, OSR2, BCL6, TFAP2C, EYA1, B4GALT1, SOX2, MSTN, TAB2, SIPA1, CCNG1, PRDM16, FGF11, RDH10, POU5F1, NR2F2, NR2E1, LHX2, MKNK2, CRY1, VEGFA, WNK4, PLCB3, PGF, NUFIP2, ASCL1, SALL1, CREBRF, MED13, ZNRF2, NIPBL, BCAT2, RHBDF1, RBM6, WNT5A, LCOR, FKBP14, NEO1, ST7, SLC12A4, CLDN5, PLAGL2, SH3BP4, CADM1, MED26, MIB1, ARAP1, PFKFB3, CDC73, SPRED1, CD248, PABPC1, ZNF703, PCGF1, RAD21"
"AP3_Q6",1.22589467438727e-05,9.3129983015467e-05,0.593325476396405,0.403126167967294,1.74893416124451,227,"HOXD10, HOXC10, BMP5, VNN2, HOXB7, KCNJ13, SCNN1A, MEOX2, HOXB6, MFAP2, PTGFR, MSR1, LHX5, IGF2-AS, LRRN4CL, SLC5A3, BAG3, TGIF1, ACKR3, TRPS1, TAL1, MYBPC1, GAN, SPARC, EBF2, FSTL1, IRX2, CD109, SMOX, FLI1, ENPEP, NPC2, CALD1, DTNA, NTRK2, HMGN3, ARID5A, ATP13A4, TBX19, WNT3, CD79B, SREK1, RORA, LRRN1, TRIM8, FGF17"
"AP4_01",0.0264629794557552,0.0621911747401441,0.352487857583619,0.299353505333107,1.30718907247284,245,"HOXA11, HOXA10, PITX2, CLEC4D, WNT6, POU4F1, ALPK2, GSX1, KLF15, LBX1, METTL7B, TLR7, CLIC1, HOXC4, NDNF, GPC4, EYA1, ANGPTL7, HYAL2, EN1, FLT3LG, EPOR, ITPKC, VEGFA, CRB1, RAPSN, RAB25, SMARCA1, STARD10, FMO5, TRPM7, CNTLN, SALL1, COL11A1, SORBS1, HSD3B7, SERPINE1, NIPBL, SGMS1, KCNE3, MYPN, MAP3K5, ATP4A, STAT3, CTDSPL, TLE3, MASP1, ERLIN2, COL4A4, PDE3A"
"AP4_Q5",0.105015673981191,0.213075280541547,0.170932335370056,0.275225699967067,1.19738034144031,241,"CLEC4D, BNC2, HOXB5, DDIT4, RUNX1, TMEM100, ID3, ATOH8, MYBPH, EMP3, IKZF2, ELF4, EYA1, DHRS3, MAF, BTG1, TGFBR2, FZD9, SRGAP1, TRAM1, SIX5, BACH1, PDLIM4, RBMS3, FOSL2, IP6K3, PPP1R3D, RAB27A, EPOR, HBP1, ABHD4, PGF, NADK2, SH2D6, SMARCA1, CD79B, FMO5, NDUFA4L2, SALL1, PPAT, HSD3B7, RASL12, SLC25A24, RAB30"
"AP4_Q6",0.0833333333333333,0.173758865248227,0.199915231309662,0.292912621923392,1.23297776295388,199,"CLEC4D, HOXB5, PROK2, RUNX1, GATA3, TMEM100, ID3, LBX1, MYBPH, OLFML1, EMP3, NEUROG3, HOXC4, EPHA2, IKZF2, ELF4, LCK, EYA1, DHRS3, LINC00482, APOLD1, SIX5, TMOD3, BACH1, RBMS3, FOSL2, RAB27A, EPOR, ABHD4, PGF, FMO5, NDUFA4L2, INPPL1, SORBS1, RASL12, RAB30, MUC15, RXRG, SYTL1, PTPN7, TMEM255A"
"AP4_Q6_01",0.793322734499205,1,0.04577044581081,0.20370435773568,0.882248870273298,231,"SHOX2, S100A8, BNC2, WNT6, ALPK2, TGIF1, CSF1R, NDNF, IKZF2, CKM, EYA1, MYC, SOX2, PAX1, HYAL2, BACH1, RBMS3, NEXN-AS1, VEGFA, FITM1, RAPSN, NADK2, SMARCA1, NDUFA4L2, CLDN15, PTH1R, PPAT, ZMYND8, TRIM8, FGF17, SORBS1, HSD3B7, RASL12, MYPN, RUFY1, IGF1R, RXRG, TNNI2, PTPN7, WBP1L, SVIL"
"AREB6_01",0.042654028436019,0.0983551714524672,0.276500599254472,0.289425765120811,1.26301298026319,247,"HOXD8, S100A9, HOXB6, C1QA, TP63, OSR1, HCLS1, CLDN7, SFRP2, IQGAP2, OLFML2A, FXYD3, SLC4A11, ZIC1, NKX6-1, ITGB8, PHF21B, HES7, SLC7A11, EVC2, KRT8, TSPAN6, ID4, BMF, FOS, LRP10, SIPA1, S1PR1, PXN, IL27, VWF, ZIC4, GNAT1"
"AREB6_02",0.46551724137931,0.706202626241059,0.0702812841717392,0.226944713333402,0.987331991059477,241,"PITX2, FOXA1, WNT6, POU4F1, OSR1, LCP1, WFIKKN2, CLDN7, EDN1, BCL6, IKZF2, HES7, IL13RA1, EYA2, LY6G6C, SLC23A3, CSF3, BMF, DNASE2B, FOS, TAB2, TAGLN2, GNAT1, DTNA, PLA2G4D, GNA14, TBX19, SH2D6, STAG1"
"AREB6_03",0.00254407494774737,0.00880987084378946,0.431707695803346,0.334731792491297,1.4631222194036,250,"HOXA11, POU4F2, FOXA1, IGF2, DSG2, GLI1, NFE2, POU4F1, OSR1, CXCR4, CCL20, RIPK4, IGF2-AS, RHBDF2, TNNI1, SMTN, FGR, MAB21L1, AJUBA, IKZF2, EYA1, PAQR5, SLC7A11, TEC, ITGB4, ADAM12, KRT8, SCNN1G, NGFR, ARHGEF38, SEMA3F"
"AREB6_04",1.83535169788323e-07,2.68454427451576e-06,0.690132458796796,0.437635628162518,1.89532824010009,226,"HOXA11, HOXC10, OTP, FOXA1, MMRN1, ANKRD22, POU4F1, KLF5, CLEC7A, BMP4, ATOH8, TGIF1, EDN1, CLIC1, IL7R, LTA, CYTIP, FAM180A, TRPS1, SLC7A11, NFATC4, ITIH2, EBF2, PHEX, BMF, OLFML3, CIITA, COL8A1, APOLD1, SLA2, CDKN2C, FBLN5, TAGLN2, FZD1, MXI1, PXN, TRAF3IP3, TFAP2D, JUNB, HSPB2, PURG, ESPNL, ERG, SWAP70, STAG2, PPP1R1B, LST1, NDUFA4L2, XPO1, ROM1, RORA, NEDD9, NXF3, NIPBL, ZNF503, KDM3A, FCHSD2, DEF6, FAP, FES, IGF1R, ZC3H11A, TFCP2L1"
"ARGGGTTAA_UNKNOWN",0.00595556082179212,0.018013733349865,0.407017918923954,0.379541463972689,1.47411993004418,114,"HAND1, BMP5, INSRR, GLI1, HOXB6, TP63, CD86, VCAM1, WFIKKN2, TRPS1, SMAD6, DHRS3, CRABP2, MAF, HES1, FLI1, CDKN2C, S1PR1, PLEKHG6, ARHGAP18, ITPKC, CCDC80, BMI1"
"ARHGAP35_TARGET_GENES",1,1,0.0404114482034376,0.109964285714286,0.413507637890814,87,"BAZ2B, STXBP4, EGLN3, NCAPG, TTI2, POU2F3, DERL2, HNRNPA2B1, ZNF850, PRDX1, RBM39, HSD17B6, MTMR8, FBXL5, FAM135A, UHRF2, RPL17, RPS6, DBR1, FAM200B, RBPJ, RNU5F-1, RPS7, IREB2, TMEM209, PURA, PLEC, ERGIC2, ATG4B, PSMD5, ERCC6L2, RPL12, TIPIN, NCOA4, COASY, NOP14, TAOK1, CDK12, RPL17-C18orf32, ANKFY1, CUL3"
"ARID3B_TARGET_GENES",1,1,0.0379271467108098,0.144058383390833,0.572782573212069,130,"TGFB2, MYC, ITPRIP, C1orf162, FDX1P1, PAX6, CLEC18B, CD44, PAPLN, GAL, PRKCH, IQGAP1, LINC00470, CEP350, PLCG2, ADCY10P1, BTG4, GDF9, ITGA7, MALAT1, PRIM2, TRA2A, PIP5K1B, HIPK1, CX3CR1"
"ARID5B_TARGET_GENES",1,1,0.029777461260706,0.156597866400179,0.752885564088039,761,"SLC26A2, PTPRC, SLAMF6, SLC38A2, BAG3, IQGAP2, ITGB2, SLA, NFKBIA, LINC00887, VIM, FXYD2, SH3TC1, LINC00598, STK17B, GPR160, B4GALT1, TOP2A, IGLL1, ITPRIP, ICAM2, ARHGAP15, RFX2, TMX1, MTFR2, RHOH, PTPN6, DLGAP1-AS1, AHCYL2, DIAPH3, ITGA5, C19orf38, APOLD1, FOS, TMEM123, PRKCH, NFATC1, CCDC69, TPRG1, CD2AP, RBL1, ALDH1A2, DNAJB4, PNISR, MYO1G, IRF2BP2, THAP1, S100Z, MCM10, SMOC1, XPO1, AHCTF1, VAV1, CDCA2, MED13L, KLF6, PAXBP1, GRAP2, CDC6, TVP23B, UACA, IRF2, KDM3A, PI16, VPS13C, ZCCHC8, PLEKHG2, IGF1R, PDS5A, MRPS31, NUP37, HIBCH, TBL1X, CEP19, SNX16, ARRDC2, FAT1, PALD1, IDH1, CCDC174, BTBD7, CLIC4, TRIP4, PHC3, NT5E, KCTD9, KLHL23, ZNF175, PPP1R15B, ZNF117, TMPO, MALAT1, TCEA1, PRRG2, SERP1, TRA2A, MFAP3L, POLD1, DBF4, TRIM13, CACNA2D4, ZNF148, GSPT1, RSBN1, EFCAB14, DTL, TUBD1, SMURF2, RFC4, SLC25A53, MOB3A, NFIA, RPS26, UBXN4, BTD, FUBP1, PIKFYVE, KIF15, MDM1, KCNN2, UBALD2, CCDC88C, LTA4H, FOXN3, BUB3, PIAS1, TRIP11, SOX6, RECQL, DPP9, RBM39, ZNF586, PGM1, SLC33A1, NR1D1, MAX, EIF2B2, TCF4, CBR4, RAF1, HDGF, KRI1, RPS6KB1, SS18L2, TIMM21, COG2, NSL1, INTS7, PPP3CC, IPO9-AS1, IVNS1ABP, RSF1, ARHGAP4, EEF1D, DENND1B, HEG1, TBPL1, MCM3, MFSD1, SCAF11, DR1, AAMDC, TTC26, HSDL2, DDX23, DHRS4L2, TXNL4B, SERF2, GMCL1, SAAL1, CNEP1R1, JARID2, IFT20, CCDC15"
"ARNT2_TARGET_GENES",1,1,0.0326513265618535,0.130960220366412,0.616311605281161,577,"SLC26A2, PKP2, DSE, SLC52A3, PSMA2, NWD1, CEP152, KRT8, CSF1, DNAJB1, HMOX1, THAP2, TIPARP, TMOD3, CD44, FBXO8, IFNGR1, FAS, AFF1, MXI1, G3BP1, ZNF107, AK3, SERTAD3, TMEM170A, GNAI3, CEP350, TOB2, TMEM39A, RPS17, S100A6, CD55, DPY19L4, PNRC2, ITGB1, XPO1, CNTLN, RPS27L, PRPF4B, HSPBAP1, ING1, ARID2, OSCAR, SCAMP2, YBX1, MYO10, TIPARP-AS1, RUFY1, RBM6, CTDSP2, SNHG12, CCDC146, LIN7C, MED23, SP3, MRPS31, CAAP1, TMEM102, ATM, FANCE, CREBL2, SS18, RPS3A, ZFC3H1, ATAD2B, FBXO33, WASF2, ATF7, C12orf29, DUSP19, HEXA-AS1, ARFIP1, AUP1, CPSF2, MYCBP, SERP1, ZBTB26, TMEM9B-AS1, INTS12, CACNA2D4, PRPF38B, EFCAB14, HMBOX1, FAM185BP, TUBD1, SMC3, DERL2, CDC73, FAM117B, RPS26, PARP8, OMA1, PHACTR4, RAB24, FAM227B, NOP2, MSL2, POLK, TRIP11, DDX21, TLN1, HNRNPC, SYF2, STXBP3, MAP4K1, ZCCHC9, IP6K2, MBD2, CARS2, HEXIM1, ENTPD3-AS1, RHBDD1, LRP6, DESI2, RPS6KB1, HNMT, SCYL2, THUMPD1, CHEK1, FBXL5, DTWD1, LRRC57, CEP44, HAUS8, CTR9, ASCC3, TTC31, MRPL18, TP53, GMCL1, FAM200B, ITPKA, WDR53, TTC17, ZNF473, ZNF600, TMEM192, RPS7, MRRF, CDV3, MIS12, RAE1, NIPAL1, PCM1, ENKUR, MED1, TTC7A, FAM83C-AS1, MYCL, MRPL19, NBN, CD274, EAF2, ZNF451, TM9SF1, FRMD5, HELQ, PSMB1, EHF, ENPP3, NGDN, DNAJC21, DCAF17, SOCS2, BRIP1, ZNF581, DYRK2, DAG1, RPL24"
"ARNT_01",0.105845181674566,0.214314624051806,0.170932335370056,0.271559722243683,1.1850481036727,247,"HOXA11, HOXD10, HOXB7, HOXA7, HOXB5, BMP4, ABCA1, TSKU, TGFB2, RAB3IL1, PAX6, MMP23A, LTBR, SLC25A31, SLC39A11, SIRT1, FOXF2, IL15RA, PPP1R1B, JAG1, XPO1, TRPM7, FLVCR2, PPAT, PLCG2, LEF1, CD164, UBR5, PPP1R3C, PER1, MGME1, ZBTB10, ALDH6A1, HPS3, NEUROD1, EPC1, NUP62CL, TBC1D15, KDM6A, DDX3X, PHC3, ARRDC3, SLCO1C1, BHLHE41, PAK2, MTUS1, HSPD1, CCAR1"
"ARNT_02",0.134069400630915,0.260690501226779,0.150169802128406,0.27084524071477,1.17470712681165,233,"HOXD10, HOXA9, HOXA7, KCNE4, HOXB5, MAFF, ZIC1, SGK1, RFX4, LTBR, EN1, CDKN2C, TGIF2, TOPORS, RAB31, SIRT1, TRPM7, FLVCR2, CREBRF, HIF1A, HSPBAP1, RAB30, CD164, UBR5, SLC43A1, ZBTB10, ALDH6A1, HPS3, SMNDC1, EPC1, NUP62CL, SNTB2, SNX16, SLCO1C1, NFATC3, BHLHE41, ATP7A, TUG1, AFF4, CPT1A, IGF2R, GPM6B, SPG21, HPS5, RAB24, NOTCH1, SNX2, KLF11"
"ARP1_01",0.229865771812081,0.400833552270176,0.114750719227023,0.280867354395113,1.12963667845814,145,"BMP5, OMD, GLI1, NFE2, EMP1, CFI, ACKR3, ELF4, SPARC, PIK3CG, NR5A2, SERPINC1, RUNX3, SIPA1, TGIF2, HSPB8, A1CF, CLDN15, SORBS1, AGFG2, FCHSD2, ZFX, TMEM150A, TMEM255A, SKIL, ZNF644, HEPACAM, NKAIN3, PITPNC1, POU3F4, ZBTB20, ZFHX3, DMD, RBBP6"
"AR_01",0.0453020134228188,0.103487116909936,0.276500599254472,0.327654083257544,1.31781093282067,145,"SIX1, SCNN1A, MT2A, KLF15, TGIF1, TXNIP, BCL6, SGK1, TRIM50, IKZF2, ITPKB, LIFR, HPD, FAM107A, HMGN5, TRIM63, TSC22D3, RBMS2, SMOX, CDKN1A, SIPA1, S1PR1, IP6K3, LINC00472, SREK1, ZMYND8, ZNF654, CALCRL, JAK2, PER1, FES, SLC43A1, LARP4"
"AR_02",0.000443933854975849,0.00195970800845195,0.49849310876659,0.590098886981306,1.86200790285294,35,"SCNN1A, TXNIP, BCL6, IKZF2, TRIM63, SMOX, IL27, PPP1CC, LINC00472, DNAJB4, EPHA7, SREK1, ZMYND8, FGF17, FIGN, LARP4, LOX, KCNJ1"
"AR_03",0.151898734177215,0.284628603238376,0.151148761385484,0.350382757616188,1.20680712947586,52,"OTP, SCNN1A, BCL6, IKZF2, TRIM63, SMOX, RCN1, ITGA6, DNAJB4, SREK1, ZNF654, LARP4, KCNJ1, PYGM, ZP3, PHF21A, RERE, IP6K2, USP54, SYNCRIP"
"AR_Q2",0.00289199175511178,0.00977293765520534,0.431707695803346,0.397361314221582,1.55350093334161,116,"HOXC6, OTP, FOXA1, NFE2, HOXB6, GSX1, KLF15, HOXC4, IKZF2, PAX9, RREB1, MSTN, DAB2, TSC22D3, APOLD1, SIX3, PPP2R1B, ITGA6, TFAP2D, LINC00472, WNT3, SESN3, EIF4EBP1, SREK1, RBMS1, LARP4, SKIL, KCNJ1, MCMBP, TLE3, PAX3, IL16, KCTD15"
"AR_Q6",0.000257984319156226,0.00123933643516226,0.49849310876659,0.360231657107784,1.5601726740299,231,"HOXC6, PITX2, SLC22A2, BNC2, SLC22A6, PTGER2, LHX5, WFIKKN2, YAP1, PMEL, ANGPT1, TNNI1, EPHA2, ACKR3, ZNF217, ITGB8, IKZF2, FAM180A, BTK, ID1, MSTN, CD34, ARHGAP30, ORC1, MID1, PDYN, LIF, PPP1R3D, CRY1, TGM5, PTCH1, DENND2D, EPHA7, SMOC1, SESN3, SREK1, CNTLN, ZNF654, NR2F1, BMP7, UBR5, SLC9A9, TIAL1, SDHAF2, SUMO4, TBL1X, PCF11, NEO1, PIGV, AKNAD1, TEK, POU2F3, TMBIM6, PRPF38B, LHFPL1, HOXD3, JUP, ANKRD2, DMD, KCNJ2, MBNL1, MTRF1L, RBBP6, SARNP, UBALD2, PCGF1, SNX2, KRIT1"
"ASXL2_TARGET_GENES",0.197752808988764,0.354292052667256,0.147331213699377,-0.349895944056412,-1.19343495151284,41,"VWA5B2, NKAIN1, SVOP, VGF, SCRT1, SYT5, SLC8A2, DCAF16, CELF6, MIR7-3HG, MAPK8IP2, OGDHL, CDKN2D, AP3B2, SRRM3, CA11, YIF1A, GLRA1, HTR5A, HMGN2, RHNO1"
"ATCMNTCCGY_UNKNOWN",0.0236988445714808,0.0566460187318322,0.352487857583619,0.417635335413864,1.43806868391341,50,"HOXD8, HOXA9, COL4A6, PAX6, PPP1CC, RBL1, ATAD2, MIER1, KDM3A, TCF12, KDM5A, IL4I1"
"ATF1_Q6",0.000265818482045029,0.00126457336118509,0.49849310876659,0.375828883117861,1.61778283023213,219,"HOXB9, HOXC10, HAND1, GLI1, OSR1, GEM, COL1A1, LHX1, CLDN7, MAFF, PCK1, ANGPT1, NFIL3, CD37, SMAD6, MAF, TNFRSF12A, ID1, HS3ST3A1, CSF3, STC2, PAX1, TSC22D3, FLT1, FOS, DOK1, NEDD1, CNN3, NR2E1, SIK1, TGIF2, CALD1"
"ATF3_Q6",0.858505564387917,1,0.0421619430092452,0.195583358046595,0.847076609449688,231,"HOXC10, OSR1, GEM, ZFP36L1, MAFF, OLFML2A, BCL6, EPHA2, CD37, TNFRSF12A, SPI1, CCNA2, PNRC1, DUSP1, PBXIP1, CDKN1A, DOK1, CNN3, NR2E1, SIK1"
"ATF4_Q2",0.145962732919255,0.276679841897233,0.142056643575821,0.266254691327231,1.16013437238325,240,"HOXC10, PITX2, GEM, SLC38A2, LRRN4CL, MYBPH, CAPN6, EPHA2, SGK1, HCST, MSX2, MAF, ID1, PNRC1, DUSP1, BMF, TSC22D3, CXCL16, FOS, ATF1, TAB2, HHEX, MRGPRF, NR2E1, SIK1, ITPKC, RAB25, TMEM39A, SMARCA1, JAG1, XPO1, ROM1, MAOA, HP1BP3, SORBS1, PEX12, SLC35F5, KDM3A, KIF7, LPP, ARG2, IKBKB, DDX3X, PDE4D, PAX3, LAMC2, LTBP1, CPT1B, TUG1, ZMYND15, ELOVL5, ITM2B, GPM6B, SMARCAD1, CDH23, ZBTB20, HNRNPA2B1, AHR, THADA, PABPC1, KCNJ2, TNXB, EML3, KCNN2, TEX14"
"ATF5_TARGET_GENES",0.0035258112339489,0.0114793854128569,0.431707695803346,0.30516616984561,1.37863576600118,352,"HOXA9, HOXB6, ANG, SMAGP, TGIF1, NEDD4, USP53, TRIM5, ZNF217, CMTM7, CCNA2, MYBPC1, MYOF, HAVCR2, TGFBR2, THAP2, KLRK1, CENPA, PAPSS2, ANXA2R, FNDC3B, MACC1, TIMELESS, CCDC117, DLGAP1-AS2, MTHFS, MAP3K1, ITGB5, CEP350, IL20RA, SWAP70, PNRC2, PAPOLA, ACAP2, ADD3, ALDH3A2, TSPAN12, TNPO1, LRIG3, SLC3A2, RPS15A, SPRY1, KDM3A, HSPH1, HSPE1, LRRC66, TCP11L2, LCOR, ZFC3H1, SUGT1, MORC4, CLDN12, GPNMB, ST7, NFKB1, PRRC1, HSPD1, AHSA1, HERC4, CPSF2, FAM13A, SP110, TMED10, PIH1D2, EFCAB14, SYS1, CEP120, SMARCAD1, FHDC1, SAV1, HNRNPA2B1, AHR, TANK, SNHG1, BST2, SARNP, BTAF1, MUC13, RPL23, CDKN1B, DDX21, ZNF638, BTF3, FAM169A, USP54, CSGALNACT1, RAD54B, MEIS2, SRI, SBF2, XPNPEP3, RPS24, SRSF11, PRMT5-AS1, DNAJA1, ARL14EP, TAF12, PLEKHA1, CACYBP, PAIP1, HSP90AA1, RHOT1, MRPL18, PDIA4, LSM5, ZZZ3, PPP1CB, PAQR3, SCP2, TTC17, KDSR, ZNF473, PRDM1, NDUFV2, RNU5F-1, ATP13A3, IGFL4, ZBED5-AS1, RPL21, RNASE4, EXD1, SLC41A2, SMG8, ZBED5, MYH9, TXNRD1, EHF, PDSS1, SCUBE2, UBE2B, ABHD17C, CHD2, NT5C3A, TMEM209, AKAP3, ST7-OT4, ZSWIM8, METTL21A, CCT5, RGS20, TMEM167A, SLC17A5, FAM3D, NEMF, NSA2"
"ATF6_01",0.0214261719087256,0.0526256853898523,0.352487857583619,0.352038713360381,1.38786020827522,121,"HOXB9, PITX2, LMX1B, LHX5, WFIKKN2, LHX1, TWIST1, IRX3, ELF1, RFTN2, PAX1, SP1, NTRK2, KDELR3, STAG1, CREM, TPT1, ZFY, SH2D2A"
